episode,scenario,steps,return,rolling_return_20,distance_m,mean_speed_mps,outcome,epsilon,mean_loss,eval_return,eval_distance_m,eval_safe_rate
950,traffic,900,397.47066,131.98719,959.114,10.6568,complete,0.05,1.74263,419.51537,1049.719,1.0
951,traffic,900,322.18036,130.46684,938.571,10.4286,complete,0.05,1.848133,,,
952,traffic,537,-271.6806,121.07869,677.468,12.6158,collision,0.05,1.860118,,,
953,traffic,478,-247.49679,124.20703,664.782,13.9076,collision,0.05,1.938021,,,
954,traffic,900,428.41342,151.91401,1041.236,11.5693,complete,0.05,1.789291,,,
955,traffic,900,463.98715,152.92779,1132.109,12.579,complete,0.05,1.747385,,,
956,traffic,521,-280.28452,118.376,815.241,15.6476,collision,0.05,1.53699,,,
957,traffic,900,428.1944,153.78489,1338.554,14.8728,complete,0.05,1.743174,,,
958,traffic,900,337.72014,174.92762,1012.247,11.2472,complete,0.05,1.701788,,,
959,traffic,900,363.58048,158.94095,908.718,10.0969,complete,0.05,1.691022,,,
960,traffic,379,-368.48221,119.8088,596.016,15.726,collision,0.05,1.733017,,,
961,traffic,258,-307.03348,87.27823,218.059,8.4519,off_road,0.05,1.552176,,,
962,traffic,542,-257.04352,86.52652,846.251,15.6135,collision,0.05,1.676046,,,
963,traffic,900,316.47016,83.64843,1095.552,12.1728,complete,0.05,1.699564,,,
964,traffic,900,330.93399,116.19671,968.231,10.7581,complete,0.05,1.766654,,,
965,traffic,900,242.99477,148.1243,893.856,9.9317,complete,0.05,1.701323,,,
966,traffic,900,338.47058,147.76568,949.447,10.5494,complete,0.05,1.800551,,,
967,traffic,900,258.61811,138.28569,883.032,9.8115,complete,0.05,1.749385,,,
968,traffic,900,301.07788,156.41144,915.084,10.1676,complete,0.05,1.765638,,,
969,traffic,900,394.59775,159.63444,1038.622,11.5402,complete,0.05,1.722877,,,
970,traffic,714,-220.45437,128.73818,869.636,12.1798,collision,0.05,1.987211,,,
971,traffic,245,-397.71361,92.74349,376.318,15.3599,collision,0.05,2.016467,,,
972,traffic,900,377.14259,125.18465,1020.958,11.344,complete,0.05,1.840489,,,
973,traffic,900,350.18782,155.06888,873.634,9.707,complete,0.05,1.882015,,,
974,traffic,900,442.89312,155.79286,1056.873,11.743,complete,0.05,1.877101,,,
975,traffic,900,361.47984,150.6675,849.098,9.4344,complete,0.05,1.959815,398.40134,957.097,1.0
976,traffic,900,464.01451,187.88245,1167.408,12.9712,complete,0.05,1.914761,,,
977,traffic,900,378.00453,185.37295,876.912,9.7435,complete,0.05,1.990274,,,
978,traffic,900,409.76872,188.97538,953.313,10.5924,complete,0.05,1.964648,,,
979,traffic,317,-170.30021,162.28135,512.545,16.1686,off_road,0.05,1.683159,,,
980,traffic,900,463.87906,203.89941,1019.295,11.3255,complete,0.05,1.83956,,,
981,traffic,900,355.32803,237.01749,890.468,9.8941,complete,0.05,1.95939,,,
982,traffic,900,364.33454,268.08639,899.273,9.9919,complete,0.05,1.839189,,,
983,traffic,727,-9.59714,251.78303,908.065,12.4906,off_road,0.05,1.79752,,,
984,traffic,900,417.17122,256.09489,1251.391,13.9043,complete,0.05,1.871201,,,
985,traffic,900,450.13173,266.45173,963.407,10.7045,complete,0.05,1.771033,,,
986,traffic,900,365.14461,267.78544,818.75,9.0972,complete,0.05,1.883748,,,
987,traffic,900,342.21756,271.96541,881.88,9.7987,complete,0.05,1.836228,,,
988,traffic,900,389.78901,276.40096,925.966,10.2885,complete,0.05,1.73991,,,
989,traffic,900,357.54672,274.54841,870.827,9.6759,complete,0.05,1.719029,,,
990,traffic,900,341.12224,302.62724,834.052,9.2672,complete,0.05,1.785039,,,
991,traffic,900,377.1273,341.36929,884.802,9.8311,complete,0.05,1.699391,,,
992,traffic,900,392.39072,342.1317,1046.149,11.6239,complete,0.05,1.6456,,,
993,traffic,900,272.37495,338.24105,909.423,10.1047,complete,0.05,1.603667,,,
994,traffic,900,318.04564,331.99868,871.491,9.6832,complete,0.05,1.634375,,,
995,traffic,900,388.06394,333.32788,943.464,10.4829,complete,0.05,1.57937,,,
996,traffic,900,375.69518,328.91192,940.073,10.4453,complete,0.05,1.567621,,,
997,traffic,900,303.71669,325.19752,871.717,9.6857,complete,0.05,1.470453,,,
998,traffic,336,-427.04378,283.3569,430.153,12.8022,collision,0.05,1.60923,,,
999,traffic,300,-247.71695,279.48606,352.246,11.7415,off_road,0.05,1.409177,,,
1000,traffic,900,441.58412,278.37132,1082.229,12.0248,complete,0.05,1.470344,402.75167,1002.143,1.0
